Date,Time,Wind Direction (degTN),Wind Speed (m/s),Wind Sigma Theta (deg),Wind Speed Std Dev (m/s),Air Temperature (degC),Ozone (ppm),Nitrogen Oxide (ppm),Nitrogen Dioxide (ppm),Nitrogen Oxides (ppm),Sulfur Dioxide (ppm),PM10 (ug/m^3)
18/02/2016,16:00,333,1.8,23.7,0.8,35.3,0.037,,,,0.001,19.6
18/02/2016,17:00,31,2.0,33.6,0.8,33.5,0.031,,,,0.000,26.6
18/02/2016,18:00,43,1.8,18.6,0.8,31.5,0.024,,,,0.001,19.7
18/02/2016,19:00,34,0.8,25.1,0.4,30.9,0.024,,,,0.000,18.8
18/02/2016,20:00,360,0.8,158.1,0.5,30.6,0.021,,,,0.000,16.0
18/02/2016,21:00,352,2.1,16.3,0.7,30.6,0.021,,,,0.000,15.5
18/02/2016,22:00,16,1.8,172.7,0.7,30.6,0.020,,,,0.000,13.9
18/02/2016,23:00,310,0.9,49.7,0.6,30.6,0.022,,,,0.000,12.4
19/02/2016,00:00,296,0.1,115.9,0.3,30.3,,,,,,14.6
19/02/2016,01:00,18,1.2,24.5,0.5,30.3,0.021,,,,0.000,13.3
19/02/2016,02:00,15,0.9,170.5,0.4,29.9,0.023,,,,0.000,11.5
19/02/2016,03:00,359,0.7,20.5,0.3,29.9,0.024,,,,0.000,10.3
19/02/2016,04:00,38,0.2,99.3,0.2,28.8,0.022,,,,0.000,12.5
19/02/2016,05:00,301,0.1,68.7,0.1,28.3,0.017,,,,0.000,10.6
19/02/2016,06:00,8,0.3,183.5,0.3,28.4,0.012,,,,0.000,17.0
19/02/2016,07:00,9,1.6,178.5,0.8,30.4,0.023,,,,0.000,22.4
19/02/2016,08:00,343,1.5,35.6,0.7,31.5,0.026,,,,0.000,11.6
19/02/2016,09:00,346,2.0,25.7,0.8,32.5,0.027,,,,0.000,16.7
19/02/2016,10:00,7,2.6,23.6,1.0,33.8,,,,,,22.0
19/02/2016,11:00,19,2.8,20.4,0.9,34.4,0.028,,,,0.000,13.3
19/02/2016,12:00,20,2.5,23.6,0.9,34.8,0.028,,,,0.000,8.8
19/02/2016,13:00,19,2.6,21.9,1.0,34.7,0.024,,,,0.000,26.7
19/02/2016,14:00,49,2.5,26.4,1.0,34.4,0.021,,,,0.000,16.2
19/02/2016,15:00,49,2.9,20.9,1.1,34.2,0.021,,,,0.000,13.2
19/02/2016,16:00,44,3.1,19.4,1.1,33.4,0.021,,,,0.001,10.3
19/02/2016,17:00,41,2.8,17.5,1.0,32.4,0.020,,,,0.000,17.3
19/02/2016,18:00,46,2.2,19.7,0.9,30.9,0.018,,,,0.000,18.5
19/02/2016,19:00,39,2.1,16.4,0.7,30.4,0.018,,,,0.000,14.0
19/02/2016,20:00,28,1.6,16.6,0.5,30.3,0.017,,,,0.000,13.4
19/02/2016,21:00,27,0.9,17.0,0.3,30.1,0.016,,,,0.000,14.3
19/02/2016,22:00,20,1.1,17.8,0.4,30.1,0.016,,,,0.000,11.0
19/02/2016,23:00,354,1.1,18.9,0.4,29.8,0.015,,,,0.000,11.3
20/02/2016,00:00,2,1.1,16.4,0.4,29.6,,,,,,10.8
20/02/2016,01:00,32,0.8,24.5,0.4,29.4,0.014,,,,0.000,12.0
20/02/2016,02:00,97,0.2,55.8,0.2,28.9,0.012,,,,0.000,10.7
20/02/2016,03:00,142,0.2,46.2,0.2,28.3,0.007,,,,0.000,10.5
20/02/2016,04:00,135,0.3,50.7,0.3,28.0,0.006,,,,0.000,11.4
20/02/2016,05:00,142,0.3,48.0,0.3,27.9,0.004,,,,0.000,14.4
20/02/2016,06:00,33,1.1,50.2,0.9,29.1,0.011,,,,0.000,20.2
20/02/2016,07:00,37,2.2,17.9,0.7,30.6,0.016,,,,0.000,18.5
20/02/2016,08:00,46,2.4,20.2,0.9,31.6,0.017,,,,0.000,17.1
20/02/2016,09:00,47,2.6,22.5,1.0,32.3,0.018,,,,0.000,14.3
20/02/2016,10:00,40,2.3,26.5,0.9,33.2,0.017,,,,0.000,16.6
20/02/2016,11:00,24,2.4,23.3,0.8,33.7,0.018,,,,0.000,13.9
20/02/2016,12:00,28,2.7,22.7,1.0,34.1,0.019,,,,0.000,15.6
20/02/2016,13:00,21,2.9,21.1,1.0,34.2,0.018,,,,0.000,17.5
20/02/2016,14:00,45,2.3,25.0,0.9,34.4,0.017,,,,0.000,18.4
20/02/2016,15:00,48,2.9,20.2,1.1,33.7,0.015,,,,0.000,13.3
20/02/2016,16:00,44,2.9,19.3,1.0,32.9,0.015,,,,0.001,14.4
20/02/2016,17:00,40,2.7,18.0,0.9,32.0,0.014,,,,0.000,15.6
20/02/2016,18:00,46,2.3,21.0,0.9,30.4,0.013,,,,0.000,13.6
20/02/2016,19:00,51,2.0,23.2,0.9,30.0,0.012,,,,0.000,12.6
20/02/2016,20:00,52,1.7,23.4,0.8,29.9,0.012,,,,0.000,11.5
20/02/2016,21:00,56,1.6,22.7,0.8,29.8,0.013,,,,0.000,10.8
20/02/2016,22:00,58,1.3,26.3,0.8,29.6,0.013,,,,0.000,12.3
20/02/2016,23:00,56,1.1,24.2,0.6,29.4,0.012,,,,0.000,11.9
21/02/2016,00:00,51,1.7,25.2,0.8,29.6,,,,,,7.4
21/02/2016,01:00,61,1.7,24.5,0.9,29.6,0.012,,,,0.000,14.1
21/02/2016,02:00,61,1.7,26.4,1.0,29.1,0.012,,,,0.000,10.5
21/02/2016,03:00,69,1.6,25.1,0.9,29.2,0.013,,,,0.000,12.6
21/02/2016,04:00,77,1.3,23.0,0.7,29.0,0.014,,,,0.000,13.1
21/02/2016,05:00,108,0.5,56.9,0.5,28.9,0.012,,,,0.000,17.1
21/02/2016,06:00,142,0.3,57.4,0.3,28.5,0.010,,,,0.000,16.5
21/02/2016,07:00,111,0.8,45.7,0.6,28.9,0.012,,,,0.001,16.9
21/02/2016,08:00,94,1.2,38.1,0.9,31.5,0.015,,,,0.002,24.1
21/02/2016,09:00,89,1.3,34.8,0.8,32.5,0.017,,,,0.000,21.0
21/02/2016,10:00,58,2.0,30.3,1.0,32.8,0.019,,,,0.000,18.2
21/02/2016,11:00,42,2.0,35.2,0.9,33.6,0.021,,,,0.000,19.6
21/02/2016,12:00,42,2.7,24.4,1.0,33.4,0.021,,,,0.000,21.7
21/02/2016,13:00,55,2.1,35.9,1.1,33.0,0.020,,,,0.000,23.9
21/02/2016,14:00,68,1.6,27.4,0.9,29.7,0.018,,,,0.000,15.8
21/02/2016,15:00,65,1.9,27.3,1.3,32.1,0.021,,,,0.000,16.6
21/02/2016,16:00,74,2.8,26.3,1.3,32.5,0.022,,,,0.000,15.6
21/02/2016,17:00,92,2.3,25.2,1.2,31.6,0.019,,,,0.000,19.4
21/02/2016,18:00,88,1.9,24.5,1.1,29.9,0.017,,,,0.000,27.1
21/02/2016,19:00,101,1.2,31.3,0.8,29.5,0.017,,,,0.000,25.0
21/02/2016,20:00,98,1.2,24.4,0.7,29.3,0.017,,,,0.000,23.5
21/02/2016,21:00,108,1.0,31.9,0.6,28.9,0.015,,,,0.002,23.3
21/02/2016,22:00,100,0.6,35.0,0.4,28.5,0.013,,,,0.002,26.2
21/02/2016,23:00,165,0.1,72.3,0.3,27.7,0.012,,,,0.002,23.3
22/02/2016,00:00,182,0.3,52.1,0.3,27.4,,,,,,19.8
22/02/2016,01:00,152,0.5,59.0,0.5,27.6,0.013,,,,0.001,16.5
22/02/2016,02:00,192,0.1,105.8,0.3,26.6,0.013,,,,0.000,15.0
22/02/2016,03:00,204,0.1,99.9,0.3,25.9,0.011,,,,0.000,16.6
22/02/2016,04:00,35,0.1,151.2,0.2,25.8,0.009,,,,0.000,16.9
22/02/2016,05:00,47,0.1,99.9,0.3,26.4,0.007,,,,0.000,19.4
22/02/2016,06:00,184,1.1,45.7,0.9,27.8,0.012,,,,0.000,16.2
22/02/2016,07:00,185,1.4,37.4,0.9,27.3,0.009,,,,0.000,15.3
22/02/2016,08:00,182,1.5,39.7,1.0,27.4,0.008,,,,0.000,9.9
22/02/2016,09:00,179,1.0,46.4,0.8,27.8,0.009,,,,0.000,12.1
22/02/2016,10:00,195,0.8,43.4,0.6,27.6,0.010,,,,0.000,10.4
22/02/2016,11:00,172,0.8,57.4,0.8,31.0,0.015,,,,0.000,10.8
22/02/2016,12:00,100,1.3,62.4,1.4,33.3,0.015,,,,0.000,11.7
22/02/2016,13:00,96,1.2,48.7,1.0,29.7,0.014,,,,0.000,18.4
22/02/2016,14:00,72,1.6,31.7,1.0,31.8,0.013,,,,0.000,11.1
22/02/2016,15:00,214,0.7,62.6,0.7,29.7,0.012,,,,0.000,15.4
22/02/2016,16:00,86,0.9,77.2,1.2,30.9,0.010,,,,0.000,14.7
22/02/2016,17:00,83,2.1,30.7,1.3,30.8,0.010,,,,0.000,25.0
22/02/2016,18:00,87,2.3,23.4,1.2,29.9,0.011,,,,0.000,18.5
22/02/2016,19:00,98,1.4,24.4,0.8,29.4,0.011,,,,0.000,25.4
22/02/2016,20:00,100,1.1,38.7,0.8,29.1,0.011,,,,0.001,24.7
22/02/2016,21:00,170,0.5,55.5,0.5,28.5,0.007,,,,0.000,19.7
22/02/2016,22:00,162,0.6,56.3,0.6,28.3,0.009,,,,0.000,15.9
22/02/2016,23:00,133,0.7,56.5,0.7,28.3,0.009,,,,0.000,13.1
23/02/2016,00:00,144,0.9,58.2,0.8,28.1,,,,,,7.4
23/02/2016,01:00,120,1.0,48.9,0.7,27.7,0.009,,,,0.000,10.4
23/02/2016,02:00,125,1.3,46.0,1.2,27.6,0.010,,,,0.000,13.0
23/02/2016,03:00,129,0.6,58.8,0.6,26.7,0.009,,,,0.000,8.6
23/02/2016,04:00,119,1.1,49.1,0.9,27.1,0.009,,,,0.000,14.0
23/02/2016,05:00,155,0.4,63.6,0.5,26.6,0.008,,,,0.000,13.0
23/02/2016,06:00,174,0.5,52.6,0.5,27.2,0.006,,,,0.000,15.2
23/02/2016,07:00,137,0.7,57.0,0.7,28.9,0.007,,,,0.000,23.5
23/02/2016,08:00,152,0.8,57.8,0.8,30.2,0.008,,,,0.000,19.8
23/02/2016,09:00,126,1.3,55.0,1.1,32.5,0.011,,,,0.000,22.0
23/02/2016,10:00,130,1.2,55.0,1.0,33.1,0.012,,,,0.000,22.3
23/02/2016,11:00,122,1.1,57.5,1.0,33.3,0.014,,,,0.000,22.9
23/02/2016,12:00,75,2.6,28.1,1.3,33.3,0.014,,,,0.000,29.9
23/02/2016,13:00,76,3.1,24.6,1.6,34.2,0.014,,,,0.000,27.4
23/02/2016,14:00,80,3.5,23.8,1.7,33.9,0.014,,,,0.000,26.0
23/02/2016,15:00,84,3.6,24.1,1.8,33.1,0.013,,,,0.000,27.8
23/02/2016,16:00,80,3.5,23.1,1.7,32.5,0.013,,,,0.000,27.5
23/02/2016,17:00,83,3.1,23.8,1.6,31.3,0.014,,,,0.000,30.6
23/02/2016,18:00,88,2.8,22.2,1.5,29.8,0.013,,,,0.000,32.1
23/02/2016,19:00,91,2.3,23.6,1.3,29.1,0.012,,,,0.000,29.8
23/02/2016,20:00,98,1.7,31.2,0.9,28.7,0.012,,,,0.000,27.9
23/02/2016,21:00,103,1.4,29.9,0.8,28.4,0.013,,,,0.001,26.2
23/02/2016,22:00,102,1.5,29.0,0.9,28.1,0.014,,,,0.002,26.9
23/02/2016,23:00,105,1.5,31.7,1.0,28.2,0.014,,,,0.002,30.7
24/02/2016,00:00,110,1.2,35.7,0.8,27.8,,,,,,27.2
24/02/2016,01:00,154,0.5,49.7,0.4,27.2,0.011,,,,0.001,23.5
24/02/2016,02:00,162,0.3,64.9,0.4,26.6,0.013,,,,0.000,22.1
24/02/2016,03:00,180,0.4,63.7,0.5,26.1,0.015,,,,0.000,19.7
24/02/2016,04:00,196,0.3,72.6,0.4,25.6,0.016,,,,0.000,19.7
24/02/2016,05:00,274,0.5,46.9,0.4,24.4,0.009,,,,0.000,23.8
24/02/2016,06:00,51,0.3,140.8,0.4,24.3,0.008,,,,0.000,18.6
24/02/2016,07:00,189,0.4,57.9,0.4,26.9,0.010,,,,0.001,35.0
24/02/2016,08:00,148,0.5,65.6,0.6,30.0,0.015,,,,0.001,33.0
24/02/2016,09:00,85,1.7,39.0,0.9,31.7,0.017,,,,0.001,32.0
24/02/2016,10:00,82,1.8,30.6,1.0,32.9,0.017,,,,0.001,29.4
24/02/2016,11:00,55,2.6,24.9,1.0,32.4,0.018,,,,0.000,22.3
24/02/2016,12:00,57,2.7,26.7,1.1,33.0,0.018,,,,0.000,19.6
24/02/2016,13:00,62,2.6,28.2,1.2,33.6,0.017,,,,0.000,71.2
24/02/2016,14:00,59,2.9,25.5,1.3,31.3,0.019,,,,0.000,52.5
24/02/2016,15:00,58,2.3,26.7,1.1,30.6,0.017,,,,0.000,28.3
24/02/2016,16:00,55,2.9,23.8,1.3,31.4,0.018,,,,0.000,26.7
24/02/2016,17:00,59,2.6,24.8,1.2,30.6,0.017,,,,0.000,32.6
24/02/2016,18:00,72,2.0,22.9,1.0,29.2,0.016,,,,0.000,27.3
24/02/2016,19:00,81,1.7,22.9,0.9,29.0,0.017,,,,0.000,25.5
24/02/2016,20:00,87,1.6,24.0,0.9,28.8,0.017,,,,0.000,28.8
24/02/2016,21:00,100,1.3,28.3,0.8,28.4,0.015,,,,0.000,27.0
24/02/2016,22:00,116,0.8,37.5,0.6,27.7,0.015,,,,0.001,26.0
24/02/2016,23:00,126,0.8,39.2,0.6,27.0,0.014,,,,0.001,19.8
25/02/2016,00:00,128,0.4,41.7,0.4,26.3,,,,,,18.3
25/02/2016,01:00,138,0.3,48.1,0.3,26.3,0.011,,,,0.000,17.3
25/02/2016,02:00,99,0.2,58.0,0.3,26.1,0.011,,,,0.000,18.7
25/02/2016,03:00,96,0.1,64.7,0.2,25.5,0.010,,,,0.000,19.5
25/02/2016,04:00,78,0.1,105.9,0.2,25.8,0.011,,,,0.000,18.6
25/02/2016,05:00,117,0.2,71.3,0.3,25.4,0.008,,,,0.000,18.1
25/02/2016,06:00,97,0.6,32.2,0.4,25.1,0.006,,,,0.000,21.5
25/02/2016,07:00,234,0.3,55.8,0.2,26.0,0.005,,,,0.001,29.2
25/02/2016,08:00,127,0.9,56.9,0.7,29.9,0.012,,,,0.001,25.3
25/02/2016,09:00,102,1.1,52.5,0.8,31.6,0.016,,,,0.001,25.9
25/02/2016,10:00,70,2.1,28.0,1.0,32.4,0.018,,,,0.001,22.6
25/02/2016,11:00,43,3.0,21.8,0.9,32.2,0.020,,,,0.000,21.2
25/02/2016,12:00,40,3.2,22.1,1.1,32.5,0.020,,,,0.000,23.6
25/02/2016,13:00,38,3.7,19.7,1.2,32.2,0.018,,,,0.000,23.0
25/02/2016,14:00,38,4.3,17.7,1.2,31.7,0.017,,,,0.000,20.5
25/02/2016,15:00,37,3.7,20.5,1.2,31.7,0.016,,,,0.000,19.1
25/02/2016,16:00,44,3.2,23.8,1.3,31.5,0.019,,,,0.001,22.0
25/02/2016,17:00,60,2.3,28.1,1.0,31.0,0.019,,,,0.001,23.3
25/02/2016,18:00,60,2.0,23.3,0.9,29.2,0.015,,,,0.000,21.3
25/02/2016,19:00,68,1.4,24.0,0.7,28.5,0.014,,,,0.000,17.0
25/02/2016,20:00,73,1.3,24.3,0.6,28.3,0.014,,,,0.000,17.3
25/02/2016,21:00,87,1.1,23.6,0.5,28.1,0.013,,,,0.000,14.7
25/02/2016,22:00,105,0.5,29.7,0.3,27.2,0.011,,,,0.000,15.3
25/02/2016,23:00,136,0.4,48.7,0.3,26.9,0.009,,,,0.000,12.7
26/02/2016,00:00,168,0.4,32.0,0.3,26.7,,,,,,13.8
26/02/2016,01:00,165,0.2,59.3,0.2,26.9,0.008,,,,0.000,14.2
26/02/2016,02:00,184,0.2,53.8,0.3,27.1,0.009,,,,0.001,18.7
26/02/2016,03:00,68,0.3,122.5,0.5,26.0,0.012,,,,0.001,11.3
26/02/2016,04:00,230,0.3,38.0,0.2,25.2,0.008,,,,0.001,8.9
26/02/2016,05:00,231,0.3,25.3,0.2,24.8,0.004,,,,0.000,8.3
26/02/2016,06:00,246,0.4,25.3,0.2,24.8,0.001,,,,0.001,16.8
26/02/2016,07:00,239,0.7,30.6,0.4,26.7,0.005,,,,0.001,21.4
26/02/2016,08:00,231,0.5,70.1,0.5,30.1,0.012,,,,0.006,16.8
26/02/2016,09:00,41,0.8,61.2,0.7,32.0,0.019,,,,0.003,24.0
26/02/2016,10:00,31,0.7,63.9,0.6,32.7,0.026,,,,0.002,20.1
26/02/2016,11:00,5,2.2,180.3,1.3,32.9,0.028,,,,0.001,28.3
26/02/2016,12:00,21,2.7,22.9,0.9,33.1,0.027,,,,0.001,16.4
26/02/2016,13:00,16,2.8,24.8,0.9,33.4,0.028,,,,0.001,17.2
26/02/2016,14:00,13,2.7,19.1,0.8,33.6,0.029,,,,0.001,17.9
26/02/2016,15:00,2,2.3,25.4,0.9,34.1,0.030,,,,0.001,22.6
26/02/2016,16:00,13,2.1,171.1,0.8,34.1,0.034,,,,0.000,16.5
26/02/2016,17:00,357,1.4,41.7,0.7,34.0,0.030,,,,0.000,22.1
26/02/2016,18:00,334,2.1,18.3,0.8,30.9,0.020,,,,0.000,21.3
26/02/2016,19:00,332,1.2,17.2,0.6,29.8,0.019,,,,0.000,15.9
26/02/2016,20:00,331,1.0,21.4,0.4,29.3,0.017,,,,0.000,16.4
26/02/2016,21:00,343,0.9,21.3,0.4,29.1,0.017,,,,0.000,12.6
26/02/2016,22:00,1,0.6,172.9,0.5,28.3,0.013,,,,0.001,15.3
26/02/2016,23:00,266,0.5,26.6,0.3,27.5,0.010,,,,0.001,12.9
27/02/2016,00:00,213,0.3,32.0,0.2,26.9,,,,,,15.4
27/02/2016,01:00,196,0.2,68.6,0.2,26.3,0.003,,,,0.000,12.7
27/02/2016,02:00,208,0.4,27.5,0.2,26.0,0.005,,,,0.000,12.6
27/02/2016,03:00,236,0.4,26.9,0.2,25.7,0.004,,,,0.001,17.8
27/02/2016,04:00,241,0.4,34.6,0.2,25.2,0.006,,,,0.001,17.7
27/02/2016,05:00,230,0.3,51.5,0.3,24.8,0.007,,,,0.001,16.4
27/02/2016,06:00,258,0.1,70.2,0.2,24.2,0.003,,,,0.001,20.1
27/02/2016,07:00,239,0.2,89.3,0.3,27.2,0.009,,,,0.001,18.3
27/02/2016,08:00,319,0.8,52.2,0.6,31.5,0.024,,,,0.001,8.3
27/02/2016,09:00,323,1.0,45.8,0.6,33.8,0.032,,,,0.001,21.3
27/02/2016,10:00,321,1.0,62.6,0.8,35.9,0.040,,,,0.002,23.7
27/02/2016,11:00,5,1.8,163.8,1.0,36.6,0.042,,,,0.003,40.0
27/02/2016,12:00,25,3.3,19.3,0.8,36.0,0.035,,,,0.002,22.0
27/02/2016,13:00,29,3.2,17.6,0.9,36.1,0.033,,,,0.001,13.1
27/02/2016,14:00,25,2.0,34.0,0.9,36.6,0.033,,,,0.001,32.8
27/02/2016,15:00,353,1.9,163.1,0.9,35.3,0.031,,,,0.001,21.6
27/02/2016,16:00,351,2.4,24.4,0.7,33.7,0.027,,,,0.001,19.3
27/02/2016,17:00,346,2.8,17.7,0.8,33.0,0.027,,,,0.001,15.0
27/02/2016,18:00,356,2.4,16.2,0.8,31.0,0.026,,,,0.000,23.1
27/02/2016,19:00,1,2.0,13.7,0.5,30.0,0.024,,,,0.000,29.6
27/02/2016,20:00,16,1.1,30.5,0.6,29.7,0.023,,,,0.000,23.3
27/02/2016,21:00,131,0.2,61.2,0.2,28.8,0.014,,,,0.000,22.3
27/02/2016,22:00,95,0.2,80.2,0.2,28.3,0.009,,,,0.001,25.2
27/02/2016,23:00,41,1.1,20.6,0.6,28.8,0.018,,,,0.000,22.5
28/02/2016,00:00,34,1.3,17.0,0.5,28.8,,,,,,15.2
28/02/2016,01:00,35,1.0,15.4,0.4,28.5,0.019,,,,0.000,11.0
28/02/2016,02:00,34,1.0,16.7,0.4,28.3,0.019,,,,0.000,12.0
28/02/2016,03:00,29,1.3,16.4,0.5,28.4,0.020,,,,0.000,13.7
28/02/2016,04:00,29,1.0,16.8,0.4,28.2,0.020,,,,0.000,14.5
28/02/2016,05:00,28,0.7,20.0,0.3,27.9,0.019,,,,0.000,15.7
28/02/2016,06:00,30,0.5,19.3,0.2,27.4,0.017,,,,0.000,14.6
28/02/2016,07:00,26,1.9,17.5,0.9,29.5,0.021,,,,0.000,18.6
28/02/2016,08:00,6,2.6,20.8,0.7,31.2,0.024,,,,0.000,17.6
28/02/2016,09:00,337,1.7,38.5,0.8,32.9,0.026,,,,0.000,13.4
28/02/2016,10:00,337,1.9,30.8,0.9,32.9,0.025,,,,0.000,17.7
28/02/2016,11:00,336,2.0,33.3,1.1,33.5,0.025,,,,0.000,19.7
28/02/2016,12:00,335,2.1,32.6,1.0,34.0,0.026,,,,0.000,17.0
28/02/2016,13:00,349,2.3,31.9,1.0,34.6,0.026,,,,0.000,9.6
28/02/2016,14:00,14,2.2,24.5,0.9,34.9,0.025,,,,0.000,11.2
28/02/2016,15:00,19,2.8,20.5,0.9,34.2,0.025,,,,0.000,17.3
28/02/2016,16:00,27,2.4,22.5,0.7,33.5,0.024,,,,0.000,25.8
28/02/2016,17:00,50,2.2,19.2,0.8,32.5,0.021,,,,0.000,16.3
28/02/2016,18:00,18,1.4,162.7,0.6,30.8,0.020,,,,0.000,18.7
28/02/2016,19:00,357,1.8,16.3,0.6,29.9,0.021,,,,0.000,21.8
28/02/2016,20:00,358,1.8,17.2,0.6,29.4,0.020,,,,0.000,18.6
28/02/2016,21:00,344,1.5,18.8,0.6,29.2,0.020,,,,0.000,17.3
28/02/2016,22:00,356,1.8,19.4,0.6,29.1,0.019,,,,0.000,17.3
28/02/2016,23:00,360,1.9,14.6,0.5,29.1,0.018,,,,0.000,16.4
29/02/2016,00:00,9,1.1,170.8,0.5,28.9,,,,,,14.6
29/02/2016,01:00,8,1.2,174.1,0.6,28.8,0.017,,,,0.000,12.8
29/02/2016,02:00,0,1.5,18.0,0.6,28.8,0.017,,,,0.000,12.3
29/02/2016,03:00,39,0.8,49.1,0.6,28.8,0.017,,,,0.000,15.8
29/02/2016,04:00,194,0.3,64.5,0.3,28.6,0.015,,,,0.000,15.9
29/02/2016,05:00,243,0.2,109.3,0.3,28.3,0.012,,,,0.000,20.3
29/02/2016,06:00,15,0.8,25.9,0.4,28.0,0.009,,,,0.000,27.9
29/02/2016,07:00,8,1.4,172.4,0.6,29.4,0.013,,,,0.001,25.2
29/02/2016,08:00,32,1.1,29.0,0.6,31.2,0.018,,,,0.001,26.7
29/02/2016,09:00,336,1.5,48.9,1.0,32.9,0.022,,,,0.001,17.1
29/02/2016,10:00,339,2.0,38.7,1.1,33.8,0.022,,,,0.001,13.9
29/02/2016,11:00,5,2.6,171.5,1.2,33.7,0.021,,,,0.000,20.8
29/02/2016,12:00,13,3.2,19.3,1.0,34.1,0.021,,,,0.000,
29/02/2016,13:00,25,2.8,26.6,1.0,33.9,0.019,,,,0.000,23.5
29/02/2016,14:00,,,,,,,,,,,
29/02/2016,15:00,,,,,,,,,,,
29/02/2016,16:00,,,,,,,,,,,
29/02/2016,17:00,,,,,,,,,,,
29/02/2016,18:00,,,,,,,,,,,
29/02/2016,19:00,,,,,,,,,,,
29/02/2016,20:00,,,,,,,,,,,
29/02/2016,21:00,,,,,,,,,,,
29/02/2016,22:00,,,,,,,,,,,
29/02/2016,23:00,,,,,,,,,,,
